date,close,chg,rate,start,high,low,volume,amount,capitalisation
"2005/03/11","1022.79","24.13","2.42","1006.50","1022.79","1006.50","699408.0","3858484.0","4.74580843E8"
"2005/03/10","998.66","-10.13","-1.00","1007.21","1012.81","998.66","591339.0","3947604.0","4.63604898E8"
"2005/03/09","1008.79","8.51","0.85","996.86","1008.79","990.44","532634.0","3414030.0","4.68044587E8"
"2005/03/08","1000.28","-7.22","-0.72","1010.62","1012.40","995.92","588663.0","3415727.0","4.64217936E8"
"2005/03/07","1007.50","-5.46","-0.54","1021.63","1025.08","998.89","599486.0","4024332.0","4.67472439E8"
"2005/03/04","1012.96","2.04","0.20","1013.79","1016.18","1007.68","587260.0","3820318.0","4.70009666E8"
"2005/03/03","1010.92","3.44","0.34","1008.22","1015.28","999.86","615896.0","3694549.0","4.69312264E8"
"2005/03/02","1007.48","-3.88","-0.38","1015.16","1015.51","1003.11","721282.0","4618714.0","4.67533866E8"
"2005/02/28","1011.36","14.41","1.45","1003.65","1011.65","999.10","534146.0","3699204.0","4.69423727E8"
"2005/02/25","996.95","9.85","1.00","994.01","1000.26","990.20","531397.0","3429889.0","4.62649231E8"
"2005/02/24","987.10","18.67","1.93","972.95","989.27","971.54","581343.0","3292995.0","4.58133259E8"
"2005/02/23","968.43","-9.37","-0.96","968.16","971.71","963.90","483567.0","3073718.0","4.49484397E8"
"2005/02/22","977.80","-10.91","-1.10","988.63","990.62","975.57","631045.0","3619332.0","4.54039608E8"
"2005/02/21","988.71","4.61","0.47","992.46","992.46","982.96","629088.0","4442839.0","4.59002111E8"
"2005/02/18","984.10","11.54","1.19","969.13","984.10","967.04","543690.0","3464134.0","4.56753181E8"
"2005/02/17","972.56","1.00","0.10","972.90","974.77","968.53","511740.0","3307017.0","4.51365255E8"
"2005/02/16","971.56","2.68","0.28","973.61","979.00","965.58","557296.0","3437838.0","4.4984281E8"
"2005/02/15","968.88","4.09","0.42","965.74","968.88","961.07","547941.0","3409357.0","4.48652746E8"
"2005/02/14","964.79","17.56","1.85","957.22","967.80","954.36","537088.0","3457610.0","4.46762308E8"
"2005/02/11","947.23","-1.96","-0.21","944.28","947.94","936.17","381953.0","2544311.0","4.38669405E8"
"2005/02/07","949.19","15.64","1.68","942.15","949.45","941.14","421374.0","2716950.0","4.39499547E8"
"2005/02/04","933.55","4.76","0.51","928.21","936.45","926.10","385533.0","2483457.0","4.3228899E8"
"2005/02/03","928.79","7.35","0.80","922.43","930.73","921.04","398293.0","2306375.0","4.30010283E8"
"2005/02/02","921.44","-2.25","-0.24","925.98","926.54","918.44","453665.0","2337753.0","4.26534042E8"
"2005/02/01","923.69","-9.01","-0.97","930.16","931.86","923.08","434696.0","2285612.0","4.27539246E8"
"2005/01/31","932.70","11.11","1.21","920.99","934.10","920.99","466827.0","2185136.0","4.30657652E8"
"2005/01/28","921.59","-3.28","-0.35","924.09","924.91","915.74","393167.0","2032280.0","4.2562993E8"
"2005/01/27","924.87","-2.13","-0.23","928.67","930.59","920.93","500472.0","2744180.0","4.27164488E8"
"2005/01/26","927.00","11.90","1.30","918.75","930.20","917.09","492322.0","2825531.0","4.28127673E8"
"2005/01/25","915.10","-8.01","-0.87","915.94","918.08","911.26","486454.0","2316679.0","4.22731849E8"
"2005/01/24","923.11","3.50","0.38","918.21","928.52","911.75","527615.0","2354988.0","4.26338483E8"
"2005/01/21","919.61","10.24","1.13","910.04","920.35","906.23","463481.0","2278092.0","4.24491418E8"
"2005/01/20","909.37","-6.90","-0.75","910.40","914.93","907.51","467070.0","2247150.0","4.19875134E8"
"2005/01/19","916.27","-4.30","-0.47","923.36","926.71","914.30","415606.0","2479903.0","4.23005907E8"
"2005/01/18","920.57","-2.51","-0.27","923.52","926.85","920.08","432798.0","2746966.0","4.25033243E8"
"2005/01/17","923.08","17.98","1.99","915.22","925.01","912.68","416678.0","3290808.0","4.26217648E8"
"2005/01/14","905.10","19.56","2.21","879.83","905.52","877.44","356837.0","3114266.0","4.17919048E8"
"2005/01/13","885.54","5.51","0.63","881.39","886.73","876.72","290672.0","2098601.0","4.0858018E8"
"2005/01/12","880.03","-4.26","-0.48","884.47","886.79","878.03","321629.0","2096872.0","4.05936803E8"
"2005/01/11","884.29","10.11","1.16","874.79","884.29","869.91","364433.0","2211725.0","4.07762635E8"
"2005/01/10","874.18","3.34","0.38","872.82","875.00","866.17","275961.0","1671258.0","4.03352775E8"
"2005/01/07","870.84","-0.44","-0.05","876.36","878.89","866.72","294804.0","1982615.0","4.01729384E8"
"2005/01/06","871.28","-13.91","-1.57","878.23","886.31","871.28","394697.0","2487651.0","4.01618373E8"
"2005/01/05","885.19","-1.71","-0.19","874.92","885.20","873.18","343142.0","2062911.0","4.0686079E8"
"2005/01/04","886.90","-6.81","-0.76","890.56","895.40","884.94","331633.0","1788773.0","4.08328444E8"
"2005/01/03","893.71","-2.21","-0.25","896.00","897.59","890.93","252568.0","1466793.0","4.11369068E8"
"2004/12/30","895.92","11.65","1.32","886.20","896.10","885.43","248584.0","1693718.0","4.12588139E8"
"2004/12/29","884.27","5.84","0.66","869.23","884.27","868.04","257902.0","1698712.0","4.07112504E8"
"2004/12/28","878.43","1.45","0.17","874.53","881.28","872.33","307692.0","1676360.0","4.0446813E8"
"2004/12/27","876.98","-2.94","-0.33","881.82","882.78","873.84","229733.0","1670845.0","4.03757952E8"
"2004/12/24","879.92","3.04","0.35","877.40","879.92","872.92","283177.0","1798793.0","4.04835696E8"
"2004/12/23","876.88","-6.50","-0.74","890.32","890.32","873.11","272298.0","1946930.0","4.02791195E8"
"2004/12/22","883.38","0.56","0.06","888.20","890.81","880.38","325403.0","2109288.0","4.05837835E8"
"2004/12/21","882.82","-1.49","-0.17","882.90","887.38","876.35","350621.0","1995981.0","4.05527027E8"
"2004/12/20","884.31","9.18","1.05","872.30","884.49","870.60","359898.0","1820909.0","4.06130817E8"
"2004/12/17","875.13","1.43","0.16","874.23","880.95","868.61","446430.0","3178826.0","4.02110235E8"
"2004/12/16","873.70","4.86","0.56","869.92","878.67","868.90","325690.0","2166351.0","4.0142906E8"
"2004/12/15","868.84","19.44","2.29","854.99","868.87","853.64","311207.0","2180190.0","3.99108675E8"
"2004/12/14","849.40","5.20","0.62","846.02","852.26","842.70","277259.0","1766848.0","3.90001586E8"
"2004/12/13","844.20","-0.65","-0.08","841.34","847.92","838.10","239840.0","1665572.0","3.87519382E8"
"2004/12/10","844.85","-16.46","-1.91","862.16","862.77","841.77","259799.0","2442014.0","3.87865069E8"
"2004/12/09","861.31","-10.43","-1.20","870.61","871.87","855.88","268372.0","2610644.0","3.95481129E8"
"2004/12/08","871.74","10.67","1.24","855.53","871.74","855.07","346292.0","2001919.0","4.00251639E8"
"2004/12/07","861.07","-9.68","-1.11","867.83","872.39","861.07","336156.0","1937111.0","3.9549795E8"
"2004/12/06","870.75","-11.80","-1.34","875.53","876.38","867.70","280851.0","1622141.0","4.00072104E8"
"2004/12/03","882.55","-1.55","-0.18","890.59","893.42","877.46","331025.0","2415769.0","4.05399663E8"
"2004/12/02","884.10","7.30","0.83","891.14","893.51","882.58","335556.0","2268075.0","4.05806771E8"
"2004/12/01","876.80","-1.26","-0.14","874.47","878.91","871.13","316628.0","1843190.0","4.02506335E8"
"2004/11/30","878.06","12.66","1.46","865.78","878.06","857.85","333125.0","2305554.0","4.03113965E8"
"2004/11/29","865.40","7.28","0.85","861.17","867.37","855.81","315897.0","2015546.0","3.97365662E8"
"2004/11/26","858.12","-14.37","-1.65","877.82","883.85","856.89","310252.0","2438112.0","3.94224754E8"
"2004/11/25","872.49","-0.07","-0.01","873.87","879.92","871.12","257875.0","1898612.0","4.00746377E8"
"2004/11/24","872.56","12.16","1.41","859.50","873.73","855.35","317702.0","1983799.0","4.00796937E8"
"2004/11/23","860.40","10.41","1.22","857.51","862.43","851.18","285327.0","1750791.0","3.95298636E8"
"2004/11/22","849.99","-17.04","-1.97","857.33","858.46","844.11","247641.0","1855578.0","3.90769176E8"
"2004/11/19","867.03","-8.81","-1.01","878.59","882.12","863.52","360721.0","1862809.0","3.9855099E8"
"2004/11/18","875.84","-9.58","-1.08","886.38","888.07","874.96","345298.0","2217863.0","4.0261319E8"
"2004/11/17","885.42","8.81","1.01","881.26","889.71","876.75","279052.0","1950803.0","4.06813728E8"
"2004/11/16","876.61","-5.72","-0.65","882.97","885.55","875.78","300177.0","1817559.0","4.02910447E8"
"2004/11/15","882.33","5.66","0.65","879.88","891.71","876.70","266419.0","1956466.0","4.05639188E8"
"2004/11/12","876.67","15.41","1.79","875.48","882.59","870.99","298814.0","2378307.0","4.0308746E8"
"2004/11/11","861.26","0.72","0.08","856.66","867.25","855.51","290885.0","2209937.0","3.95966752E8"
"2004/11/10","860.54","16.39","1.94","847.53","860.54","847.53","291733.0","2210006.0","3.95549751E8"
"2004/11/09","844.15","-1.96","-0.23","845.49","850.13","840.24","342566.0","1854670.0","3.88268136E8"
"2004/11/08","846.11","-14.57","-1.69","865.65","865.94","845.79","269258.0","1767579.0","3.89199475E8"
"2004/11/05","860.68","9.48","1.11","862.44","865.38","857.74","277645.0","2094664.0","3.95764983E8"
"2004/11/04","851.20","-9.85","-1.14","860.19","860.19","851.20","267153.0","1738687.0","3.9180843E8"
"2004/11/03","861.05","14.38","1.70","848.83","861.16","844.27","255525.0","2109851.0","3.96296173E8"
"2004/11/02","846.67","11.01","1.32","839.59","849.71","838.39","272101.0","1796437.0","3.89665388E8"
"2004/11/01","835.66","0.82","0.10","832.52","842.16","831.32","221464.0","1333841.0","3.84686913E8"
"2004/10/29","834.84","1.30","0.16","826.89","835.26","823.07","248660.0","1913274.0","3.84418888E8"
"2004/10/28","833.54","23.63","2.92","825.85","833.54","821.54","280800.0","2002583.0","3.83624067E8"
"2004/10/27","809.91","-3.79","-0.47","820.73","822.30","803.72","303320.0","1910466.0","3.72719435E8"
"2004/10/26","813.70","5.56","0.69","812.18","817.00","809.79","260613.0","1723396.0","3.74407762E8"
"2004/10/25","808.14","-20.03","-2.42","816.11","816.54","801.01","274796.0","1941834.0","3.71820435E8"
"2004/10/22","828.17","7.54","0.92","824.12","832.10","822.20","272425.0","1767962.0","3.8080865E8"
"2004/10/21","820.63","-7.98","-0.96","830.24","831.05","814.64","325422.0","2258181.0","3.77303341E8"
"2004/10/20","828.61","-27.16","-3.17","851.42","851.43","827.68","385414.0","2236351.0","3.80799286E8"
"2004/10/19","855.77","7.50","0.88","860.87","863.75","851.92","322590.0","2069106.0","3.93058218E8"
"2004/10/18","848.27","6.33","0.75","845.00","851.97","840.60","296287.0","2081404.0","3.89311825E8"
"2004/10/15","841.94","-4.69","-0.55","837.96","849.92","833.45","288639.0","2322603.0","3.8656571E8"
"2004/10/14","846.63","-9.55","-1.12","849.09","852.56","839.87","267516.0","2373387.0","3.88511932E8"
"2004/10/13","856.18","-1.91","-0.22","863.26","866.07","852.65","319033.0","2492042.0","3.9268704E8"
"2004/10/12","858.09","-23.02","-2.61","878.25","878.56","856.67","373013.0","3000761.0","3.93498953E8"
"2004/10/11","881.11","-0.27","-0.03","876.56","882.05","873.16","370250.0","2380387.0","4.04079195E8"
"2004/10/08","881.38","-3.95","-0.45","877.89","892.12","877.34","458788.0","3256307.0","4.04414442E8"
"2004/10/07","885.33","-2.12","-0.24","887.39","891.25","878.80","344414.0","2390109.0","4.06360048E8"
"2004/10/06","887.45","2.61","0.29","885.94","896.24","879.58","391262.0","2804478.0","4.07329185E8"
"2004/10/05","884.84","4.00","0.45","882.50","887.61","876.56","368878.0","2335168.0","4.06154755E8"
"2004/10/04","880.84","34.83","4.12","859.12","880.84","858.92","358516.0","2676405.0","4.04462562E8"
"2004/10/01","846.01","10.92","1.31","835.50","846.01","834.75","296490.0","1869488.0","3.88534239E8"
"2004/09/30","835.09","2.99","0.36","829.93","836.54","827.17","290815.0","1919086.0","3.83655685E8"
"2004/09/24","832.10","2.42","0.29","828.78","836.38","823.05","335360.0","1608141.0","3.82343383E8"
"2004/09/23","829.68","-5.42","-0.65","829.32","834.00","824.85","378874.0","1728309.0","3.81333582E8"
"2004/09/22","835.10","-22.05","-2.57","861.80","863.19","835.10","362677.0","2015837.0","3.83904728E8"
"2004/09/21","857.15","0.28","0.03","859.20","861.31","854.10","358418.0","2181257.0","3.93851116E8"
"2004/09/20","856.87","8.76","1.03","849.46","862.98","849.45","332117.0","2232513.0","3.93527218E8"
"2004/09/17","848.11","-7.27","-0.85","854.35","859.57","846.08","317272.0","2044976.0","3.89590509E8"
"2004/09/16","855.38","4.75","0.56","846.08","863.12","844.06","434924.0","2186692.0","3.92669752E8"
"2004/09/15","850.63","-0.79","-0.09","851.52","856.39","848.79","429058.0","2096705.0","3.90496291E8"
"2004/09/14","851.42","-0.49","-0.06","857.74","859.93","848.08","439638.0","2407804.0","3.91131652E8"
"2004/09/13","851.91","15.57","1.86","842.15","852.06","841.41","396937.0","2530159.0","3.91841068E8"
"2004/09/10","836.34","14.46","1.76","826.06","837.37","816.64","354410.0","2371351.0","3.84503589E8"
"2004/09/09","821.88","6.03","0.74","815.65","823.19","809.03","452865.0","3227803.0","3.77434569E8"
"2004/09/08","815.85","-2.95","-0.36","820.18","828.38","815.33","391328.0","1724564.0","3.74369747E8"
"2004/09/07","818.80","-5.41","-0.66","822.29","824.96","817.68","436804.0","1603197.0","3.75704006E8"
"2004/09/06","824.21","3.52","0.43","823.64","824.98","817.18","357218.0","1875015.0","3.78077815E8"
"2004/09/03","820.69","-3.14","-0.38","826.00","826.26","814.09","398396.0","2320373.0","3.76535521E8"
"2004/09/02","823.83","6.47","0.79","818.69","823.83","815.74","394239.0","2175247.0","3.78144085E8"
"2004/09/01","817.36","13.79","1.72","803.51","817.37","801.58","345051.0","1934086.0","3.75235927E8"
"2004/08/31","803.57","-1.62","-0.20","800.62","805.26","797.62","346465.0","1656375.0","3.68930508E8"
"2004/08/30","805.19","-5.11","-0.63","811.55","815.05","802.75","333641.0","1418158.0","3.69673089E8"
"2004/08/27","810.30","0.09","0.01","812.65","814.05","806.75","307374.0","1851944.0","3.7200612E8"
"2004/08/26","810.21","6.24","0.78","808.11","813.77","808.11","285529.0","1799855.0","3.71938119E8"
"2004/08/25","803.97","11.63","1.47","791.00","804.83","790.17","262674.0","1622087.0","3.69060554E8"
"2004/08/24","792.34","4.69","0.60","791.38","793.50","781.46","267155.0","1451202.0","3.6377703E8"
"2004/08/23","787.65","0.01","0.00","792.50","796.84","783.50","255376.0","1364884.0","3.61178276E8"
"2004/08/20","787.64","-0.89","-0.11","785.82","789.23","783.06","295745.0","1312550.0","3.61190462E8"
"2004/08/19","788.53","15.34","1.98","780.26","789.78","780.26","383465.0","1813849.0","3.61636893E8"
"2004/08/18","773.19","2.16","0.28","772.84","776.15","768.94","332491.0","1456263.0","3.54663109E8"
"2004/08/17","771.03","-2.82","-0.36","782.59","783.48","768.76","302590.0","1508758.0","3.53671967E8"
"2004/08/16","773.85","-2.17","-0.28","774.29","777.96","767.26","307764.0","1489808.0","3.5496355E8"
"2004/08/13","776.02","9.32","1.22","762.81","777.84","761.61","372510.0","2156554.0","3.55953903E8"
"2004/08/12","766.70","13.64","1.81","755.43","767.03","753.67","321747.0","1832122.0","3.51756105E8"
"2004/08/11","753.06","4.44","0.59","752.60","758.61","751.26","378493.0","1949094.0","3.45708085E8"
"2004/08/10","748.62","6.49","0.87","738.92","748.63","738.36","338094.0","1715039.0","3.43817186E8"
"2004/08/09","742.13","8.18","1.11","728.66","742.61","724.50","274589.0","1223688.0","3.40827739E8"
"2004/08/06","733.95","-9.40","-1.26","733.76","745.05","733.24","312685.0","1477471.0","3.37205466E8"
"2004/08/05","743.35","13.94","1.91","730.64","743.37","726.87","394293.0","1774294.0","3.41446839E8"
"2004/08/04","729.41","2.97","0.41","719.61","729.41","713.99","283775.0","1416418.0","3.31014851E8"
"2004/08/03","726.44","6.85","0.95","726.88","728.13","722.46","301669.0","1279793.0","3.29829441E8"
"2004/08/02","719.59","-15.75","-2.14","730.61","730.64","719.59","282251.0","1334519.0","3.26709012E8"
